Code commune,Libellé de la commune,N.Pan.,Code Nuance,Sexe,Nom,Prénom,Liste,Sièges / Elu,Sièges Secteur,Sièges CC,Voix,% Voix/Ins,% Voix/Exp,D_elec_2020
84081,Morières-lès-Avignon,2.0,LEXD,M,SOUQUE,Grégoire,ALLIANCE POUR MORIÈRES,23.0,0.0,2.0,1790.0,27.83,55.42,0.0
84083,Mornas,3.0,LNC,F,RICARD,Katy,UN NOUVEL ELAN POUR MORNAS,15.0,0.0,2.0,655.0,32.05,51.17,0.0
84087,Orange,1.0,LEXD,M,BOMPARD,Jacques,Jacques Bompard 2020 : Nous Maintiendrons,28.0,0.0,16.0,4057.0,21.45,56.34,0.0
84132,Le Thor,4.0,LDVD,M,BAYON DE NOYER,Yves,AGIR POUR LE THOR,22.0,0.0,10.0,1231.0,18.36,48.14,0.0
85029,Bouin,2.0,LNC,M,GISBERT,Thomas,"""Ensemble pour Bouin""",16.0,0.0,2.0,689.0,39.78,67.42,0.0
85047,Challans,3.0,LDVC,M,PASCREAU,Rémi,"Challans, nouvel élan !",27.0,0.0,14.0,3534.0,20.73,49.48,0.0
85071,Commequiers,3.0,LDVD,M,MOREAU,Philippe,"Nouvelle équipe, nouvel élan",21.0,0.0,2.0,757.0,26.9,50.7,0.0
85081,Dompierre-sur-Yon,1.0,LDVG,M,GILET,François,En Avant Dompierre !,21.0,0.0,2.0,986.0,28.39,56.21,1.0
85092,Fontenay-le-Comte,4.0,LDVD,M,HOCBON,Ludovic,100% Fontenay,24.0,0.0,13.0,2121.0,21.92,44.13,0.0
85191,La Roche-sur-Yon,1.0,LDVC,M,BOUARD,Luc,Luc Bouard 2020,35.0,0.0,17.0,7877.0,20.71,52.28,0.0
85194,Les Sables-d'Olonne,6.0,LUD,M,MOREAU,Yannick,Liste d'Union avec Yannick Moreau,36.0,0.0,16.0,7523.0,19.0,54.92,0.0
85223,Sainte-Hermine,2.0,LNC,M,BARRÉ,Philippe,Agir ensemble pour Sainte-Hermine,18.0,0.0,2.0,605.0,30.48,53.68,0.0
85226,Saint-Hilaire-de-Riez,5.0,LDVG,F,VIEL,Kathia,SAINT HILAIRE PASSIONNEMENT,25.0,0.0,9.0,2958.0,26.81,52.29,1.0
85278,Saint-Vincent-sur-Jard,3.0,LNC,M,CHABOT,Robert,L'énergie et l'envie de vous servir,12.0,0.0,2.0,436.0,31.62,56.92,0.0
85298,Vairé,2.0,LNC,M,CHAILLOUX,Michel,"Vairé, un nouvel Elan !",15.0,0.0,3.0,435.0,34.23,54.92,0.0
86041,Buxerolles,2.0,LDVD,M,BLANCHARD,Gérald,Buxerolles naturellement,26.0,0.0,3.0,1881.0,25.57,54.44,0.0
86121,Latillé,1.0,LNC,M,DUPONT,Benoît,Vivre demain à Latillé,12.0,0.0,1.0,316.0,28.78,51.8,0.0
86158,Migné-Auxances,3.0,LDVG,F,JARDIN,Florence,PARTAGEONS DEMAIN,22.0,0.0,2.0,1010.0,21.05,47.55,1.0
86174,Naintré,2.0,LDVG,M,MICHAUD,Christian,FAIRE REUSSIR NAINTRE,22.0,0.0,4.0,991.0,22.01,46.68,1.0
86194,Poitiers,2.0,LDVG,F,MONCOND'HUY,Leonore,"POITIERS COLLECTIF, ECOLOGIE, JUSTICE SOCIALE ET DEMOCRATIE",38.0,0.0,27.0,5995.0,13.72,42.83,1.0
86204,Quinçay,2.0,LNC,M,BRAULT,Philippe,QUINÇAY ENSEMBLE,15.0,0.0,2.0,443.0,26.74,52.43,0.0
86297,Vouneuil-sous-Biard,2.0,LDVC,M,AUZANNEAU,Jean-Charles,VOUNEUIL DE TOUTES NOS FORCES !,20.0,0.0,2.0,777.0,17.5,36.44,0.0
87002,Ambazac,2.0,LDVG,M,CHÉ,Stéphane,"AMBAZAC, continuons ensemble",21.0,0.0,7.0,886.0,19.55,43.41,1.0
87011,Bellac,3.0,LDVG,M,PEYRONNET,Claude,"Bellac,le sérieux et l'action",22.0,0.0,7.0,843.0,32.0,59.58,1.0
87048,Condat-sur-Vienne,1.0,LDVG,F,RABETEAU,Émilie,"Condat, le temps du lien",22.0,0.0,2.0,1068.0,25.87,48.9,1.0
87050,Couzeix,1.0,LDVC,M,LARCHER,Sébastien,ENSEMBLE POUR COUZEIX,22.0,0.0,4.0,1640.0,22.05,46.95,0.0
87059,Le Dorat,2.0,LNC,M,SCHIRA,Bruno,INITIATIVES POUR LE DORAT,14.0,0.0,3.0,340.0,28.79,45.45,0.0
87085,Limoges,5.0,LLR,M,LOMBERTIE,Emile Roger,LIMOGES AU COEUR,44.0,0.0,30.0,14339.0,19.2,58.97,0.0
87113,Le Palais-sur-Vienne,1.0,LDVG,M,GERAUDIE,Ludovic,Engagés pour le Palais,23.0,0.0,2.0,866.0,19.13,52.45,1.0
87114,Panazol,2.0,LDVC,M,DOUCET,Fabien,AGIR ENSEMBLE POUR PANAZOL,26.0,0.0,4.0,2187.0,26.26,53.66,0.0
87119,Pierre-Buffière,3.0,LNC,M,PATIER,Stéphane,Persévérance et Bienveillance avec vous pour Pierre-Buffière,11.0,0.0,2.0,231.0,27.02,42.23,0.0
87125,Rilhac-Rancon,2.0,LUG,F,BURGAUD,Nadine,RILHAC AUTREMENT,22.0,0.0,2.0,884.0,23.72,57.78,1.0
88090,Charmes,2.0,LDVD,M,BOEUF,Patrick,PARTAGEONS UNE NOUVELLE DYNAMIQUE,20.0,0.0,3.0,661.0,23.23,48.04,0.0
88114,Contrexéville,3.0,LNC,M,GERECKE,Luc,ENSEMBLE UNE AMBITION POUR CONTREXEVILLE,18.0,0.0,7.0,499.0,21.85,54.3,0.0
88160,Epinal,2.0,LDVD,M,NARDIN,Patrick,Epinal à votre image,29.0,0.0,20.0,3923.0,18.38,48.14,0.0
88181,Fraize,3.0,LNC,F,LEROGNON,Caroline,"Fraize, le Renouveau",19.0,0.0,2.0,605.0,28.28,59.02,0.0
88196,Gérardmer,2.0,LDVG,M,SPEISSMANN,Stessy,GERARDMER UNE VILLE POUR TOUS,22.0,0.0,8.0,1759.0,26.76,47.06,1.0
88247,Igney,3.0,LNC,F,QUEYREYRE,Sandrine,TOUS ENSEMBLE POUR IGNEY,12.0,0.0,1.0,239.0,25.75,45.35,0.0
88355,Portieux,3.0,LNC,F,PAILLARD,Christelle,"PORTIEUX-LA VERRERIE, LE BIEN VIVRE POUR TOUS",11.0,0.0,1.0,238.0,28.99,46.85,0.0
88358,Pouxeux,2.0,LNC,M,THOMAS,Jean-Louis,POUXEUX D'ABORD,15.0,0.0,1.0,384.0,25.48,52.67,0.0
88367,Rambervillers,3.0,LDIV,M,MICHEL,Jean-Pierre,"NOUVELLE EQUIPE, TOUJOURS DYNAMIQUE",22.0,0.0,14.0,847.0,24.84,49.33,0.0
88429,Saint-Nabord,2.0,LDVD,M,CALMELS,Jean Pierre,ENSEMBLE ACTEURS DE DEMAIN,22.0,0.0,4.0,769.0,24.59,59.29,0.0
89024,Auxerre,5.0,LDVD,M,MARAULT,Crescent,SOYONS FIERS D'AUXERRE AVEC CRESCENT MARAULT,30.0,0.0,23.0,4147.0,20.31,49.02,0.0
89025,Avallon,4.0,LDVG,M,CAULLET,Jean-Yves,AMBITION CITOYENNE ET SOLIDAIRE POUR AVALLON,23.0,0.0,16.0,949.0,20.88,55.08,1.0
89074,Champigny,2.0,LNC,M,FOUET,René,MIEUX VIVRE A CHAMPIGNY,15.0,0.0,2.0,345.0,21.99,57.89,0.0
89085,Charmoy,2.0,LNC,F,SUZANNE,Mariane,CHARMOY POUR TOUS,12.0,0.0,2.0,275.0,31.5,59.65,0.0
89086,Charny Orée de Puisaye,2.0,LDIV,F,MENARD,Elodie,"""DANS LE DIALOGUE, AGISSONS ! """,41.0,0.0,8.0,1075.0,28.43,47.0,0.0
89263,Monéteau,3.0,LDVD,F,GUIBLAIN,Arminda,NOTRE DYNAMIQUE POUR VOTRE AVENIR,21.0,0.0,2.0,856.0,28.56,50.86,0.0
89348,Saint-Julien-du-Sault,3.0,LNC,M,BOURRAS,Guy,"ST JULIEN, LA FORCE DE L'EXPERIENCE, LE DYNAMISME DE LA JEUNESSE",15.0,0.0,5.0,511.0,31.41,50.95,0.0
89354,Saint-Martin-du-Tertre,3.0,LNC,M,CORDILLOT,Daniel,ENSEMBLE ET AUTREMENT POUR LES MARTINOTS,15.0,0.0,1.0,338.0,30.02,51.68,0.0
89387,Sens,4.0,LLR,F,FORT,Marie-Louise,SENS 2020 AVEC MARIE-LOUISE FORT,27.0,0.0,20.0,2483.0,15.62,50.11,0.0
89414,Thorigny-sur-Oreuse,2.0,LNC,M,BARDEAU,Pierrick,LE TRAVAIL DOIT SE POUSUIVRE,12.0,0.0,2.0,293.0,26.28,53.96,0.0
89464,Villeneuve-sur-Yonne,4.0,LDIV,F,NAZE,Nadège,ENSEMBLE FAIRE VIVRE LA DEMOCRATIE,21.0,0.0,4.0,721.0,19.74,44.53,0.0
90008,Bavilliers,1.0,LLR,M,KOEBERLE,Eric,BAVILLIERS AVENIR - NOTRE ESPACE DE VIE,21.0,0.0,2.0,646.0,22.24,50.43,0.0
90010,Belfort,1.0,LLR,M,MESLOT,Damien,Tous ensemble pour Belfort,34.0,0.0,29.0,4607.0,18.81,56.93,0.0
91027,Athis-Mons,4.0,LSOC,M,GROUSSEAU,Jean-Jacques,POUR VOTRE VIE-POUR NOTRE VILLE AVEC JEAN-JACQUES GROUSSEAU,30.0,0.0,1.0,3627.0,19.59,49.04,1.0
91086,Bondoufle,2.0,LDIV,M,HARTZ,Jean,BONDOUFLE L'ENJEU,20.0,0.0,2.0,1220.0,17.18,38.02,0.0
91095,Bouray-sur-Juine,2.0,LNC,M,GALINÉ,Stéphane,ENSEMBLE POUR BOURAY,14.0,0.0,2.0,313.0,19.97,45.23,0.0
91103,Brétigny-sur-Orge,1.0,LUDI,M,MÉARY,Nicolas,J'AIME BRETIGNY,27.0,0.0,6.0,3557.0,23.68,53.22,0.0
91174,Corbeil-Essonnes,4.0,LDVG,M,PIRIOU,Bruno,CORBEIL-ESSONNES NOTRE VILLE VIVEMENT LE PRINTEMPS 2020!,34.0,0.0,10.0,3661.0,16.02,48.54,1.0
91191,Crosne,2.0,LDVD,M,DAMIATI,Michaël,AGIR POUR CROSNE,22.0,0.0,2.0,1255.0,20.84,50.46,0.0
91200,Dourdan,3.0,LREM,M,DE CARVALHO,Paolo,NOUVELLE ERE,24.0,0.0,10.0,1379.0,20.57,44.37,0.0
91215,Epinay-sous-Sénart,3.0,LDIV,M,ALLOUCH,Damien,A VOUS EPINAY,26.0,0.0,3.0,1724.0,27.44,56.25,0.0
91216,Epinay-sur-Orge,3.0,LDIV,F,DORLAND,Muriel,IMAGINE EPINAY,27.0,0.0,2.0,1847.0,25.78,64.38,0.0
91223,Etampes,1.0,LLR,M,MARLIN,Franck,ENSEMBLE ON FAIT TELLEMENT PLUS,27.0,0.0,22.0,2795.0,21.57,53.85,0.0
91226,Etréchy,3.0,LDIV,M,GARCIA,Julien,UNIS POUR ETRECHY,21.0,0.0,7.0,863.0,17.48,38.39,0.0
91249,Forges-les-Bains,3.0,LDIV,F,MARTIN,Séverine,Forges pour vous,20.0,0.0,4.0,588.0,20.72,42.58,0.0
91315,Itteville,3.0,LDVG,M,PAROLINI,François,POUR UNE ALTERNATIVE CITOYENNE A ITTEVILLE EN 2020,24.0,0.0,4.0,1352.0,27.28,60.14,1.0
91326,Juvisy-sur-Orge,3.0,LDVD,F,BENSARSA REDA,Lamia,JUVISY NOUS UNIT,26.0,0.0,1.0,1769.0,19.21,53.67,0.0
91330,Lardy,1.0,LUDI,F,BOUGRAUD,Dominique,LARDY PASSIONNEMENT,21.0,0.0,6.0,994.0,22.72,42.7,0.0
91339,Linas,5.0,LDVD,M,LARDIERE,Christian,LINAS AVANT TOUT,22.0,0.0,1.0,745.0,16.83,42.26,0.0
91340,Lisses,2.0,LDIV,M,SOULOUMIAC,Michel,SERVIR LISSES,22.0,0.0,2.0,1187.0,22.04,50.17,0.0
91405,Milly-la-Forêt,3.0,LDIV,M,SAINSARD,Patrice,Milly avec vous,19.0,0.0,6.0,642.0,17.92,38.03,0.0
91425,Montlhéry,3.0,LDVD,M,PONS,Claude,AGIR POUR MONTLHERY AVEC LA MAJORITE MUNICIPALE,22.0,0.0,2.0,1196.0,25.05,52.16,0.0
91432,Morangis,2.0,LDVD,F,VERMILLET,Brigitte,PASSION MORANGIS AGIR VRAIMENT,26.0,0.0,1.0,1968.0,23.18,55.27,0.0
91434,Morsang-sur-Orge,4.0,LUDI,F,DURANTON,Marianne,MORSANG VILLE A VIVRE,27.0,0.0,6.0,2763.0,19.68,53.32,0.0
91458,Nozay,2.0,LDIV,M,PERRIER,Didier,NOZAY NOTRE VILLAGE,21.0,0.0,1.0,941.0,27.91,50.43,0.0
91525,Roinville-sous-Dourdan,2.0,LNC,M,BELLINELLI,Guillaume,NOUVEL ELAN,12.0,0.0,1.0,285.0,29.23,50.98,0.0
91573,Saint-Pierre-du-Perray,5.0,LDIV,M,VEROTS,Dominique,ENSEMBLE POUR SAINT PIERRE,24.0,0.0,2.0,1294.0,18.12,45.71,0.0
91577,Saintry-sur-Seine,3.0,LDIV,M,RAUSCHER,Patrick,UNIS POUR SAINTRY,22.0,0.0,1.0,980.0,24.37,46.6,0.0
91589,Savigny-sur-Orge,3.0,LVEC,M,DEFRÉMONT,Jean-Marc,BIEN VIVRE A SAVIGNY,27.0,0.0,1.0,2628.0,11.88,33.92,1.0
91645,Verrières-le-Buisson,1.0,LDVD,M,TRÉBULLE,François Guy,Unis pour Verrières,25.0,0.0,3.0,2734.0,22.7,51.86,0.0
91649,Vert-le-Petit,1.0,LNC,F,BUDELOT,Laurence,Renouveau Vertois,17.0,0.0,2.0,417.0,21.09,46.33,0.0
91685,Villiers-sur-Orge,1.0,LECO,M,FRAYSSE,Gilles,Vivre Villiers,22.0,0.0,1.0,922.0,29.94,62.38,1.0
91689,Wissous,1.0,LDVD,M,TRINQUIER,Richard,TOUT POUR WISSOUS,22.0,0.0,2.0,1318.0,24.6,50.63,0.0
91692,Les Ulis,2.0,LDVG,M,CASSAN,Clovis,OSONS LES ULIS,29.0,0.0,5.0,3271.0,24.6,62.45,1.0
92014,Bourg-la-Reine,3.0,LUDI,M,DONATH,Patrick,"BOURG-LA-REINE, L'AVENIR AVEC VOUS",28.0,0.0,1.0,2838.0,21.28,56.03,0.0
92020,Châtillon,4.0,LDVG,F,AZZAZ,Nadège,J'AIME CHATILLON,31.0,0.0,1.0,5593.0,25.02,56.17,1.0
92022,Chaville,1.0,LDVD,M,GUILLET,Jean-Jacques,Unis pour l'avenir de Chaville / Aimer Chaville - Chaville Ecologistes,27.0,0.0,1.0,2882.0,21.39,50.89,0.0
92023,Clamart,5.0,LUD,M,BERGER,Jean-Didier,CLAMART EN TOUTE SERENITE,34.0,0.0,1.0,7428.0,20.67,49.9,0.0
92025,Colombes,6.0,LVEC,M,CHAIMOVITCH,Patrick,"POUR COLOMBES LES ÉCOLOGISTES, LA GAUCHE ET LES CITOYENS AVEC PATRICK CHAIMOVITCH",41.0,0.0,2.0,10403.0,21.88,53.2,1.0
92026,Courbevoie,2.0,LUD,M,KOSSOWSKI,Jacques,FIERS D'ETRE COURBEVOISIENS,42.0,0.0,2.0,9251.0,17.74,55.76,0.0
92032,Fontenay-aux-Roses,6.0,LUDI,M,VASTEL,Laurent,FONTENAY DEMAIN,27.0,0.0,1.0,3090.0,20.27,52.89,0.0
92044,Levallois-Perret,5.0,LUD,F,POTTIER-DUMAS,Agnès,LEVALLOIS AU COEUR - UNION DE LA DROITE ET DU CENTRE (LR-UDI-PCD-CNIP-RPL-LIBRES!),36.0,0.0,1.0,8291.0,18.99,45.82,0.0
92049,Montrouge,5.0,LUC,M,LENGEREAU,Etienne,MONTROUGE ENSEMBLE,33.0,0.0,1.0,5313.0,18.33,45.08,0.0
92063,Rueil-Malmaison,3.0,LUD,M,OLLIER,Patrick,ENSEMBLE POUR RUEIL,37.0,0.0,2.0,8550.0,15.64,50.11,0.0
92071,Sceaux,2.0,LDVD,M,LAURENT,Philippe,VIVRE A SCEAUX,26.0,0.0,1.0,2927.0,20.34,51.76,0.0
92073,Suresnes,4.0,LUD,M,BOUDY,Guillaume,SURESNES J'AIME,32.0,0.0,1.0,5249.0,18.02,48.76,0.0
92075,Vanves,2.0,LUDI,M,GAUDUCHEAU,Bernard,VANVES EN TETE AVEC BERNARD GAUDUCHEAU,27.0,0.0,1.0,3997.0,22.03,53.35,0.0
92078,Villeneuve-la-Garenne,2.0,LUC,M,PELAIN,Pascal,RÉUSSIR VILLENEUVE,26.0,0.0,1.0,2320.0,18.55,49.11,0.0
93001,Aubervilliers,7.0,LUDI,F,FRANCLET,Karine,Changeons Aubervilliers,39.0,0.0,2.0,4668.0,15.77,44.55,0.0
93006,Bagnolet,3.0,LSOC,M,DI MARTINO,Tony,"BAGNOLET ECOLOGIQUE, SOLIDAIRE ET CITOYENNE",31.0,0.0,1.0,3479.0,19.06,55.53,1.0
93008,Bobigny,7.0,LCOM,M,SADI,Abdel,POUR BOBIGNY AVEC ABDEL SADI,35.0,0.0,1.0,4646.0,20.1,55.28,1.0
93010,Bondy,5.0,LDIV,M,HERVE,Stephen,Unis pour réussir!,34.0,0.0,1.0,4464.0,17.51,50.36,0.0
93013,Le Bourget,4.0,LDVD,M,BORSALI,Jean-Baptiste,LE BOURGET C'EST VOUS,25.0,0.0,1.0,1430.0,23.4,51.24,0.0
93030,Dugny,4.0,LDVD,M,GESELL,Quentin,DUGNY POUR TOUS,21.0,0.0,1.0,852.0,15.89,27.55,0.0
93033,Gournay-sur-Marne,1.0,LDVD,M,SCHLEGEL,Eric,GOURNAY AU COEUR,22.0,0.0,1.0,1179.0,24.53,50.56,0.0
93039,L'Ile-Saint-Denis,2.0,LDVG,M,GNABALY,Mohamed,"ENSEMBLE, DANS UNE ÎLE VIVANTE, ECOLOGIQUE ET SOLIDAIRE",22.0,0.0,1.0,1005.0,26.93,45.93,1.0
93045,Les Lilas,3.0,LUG,M,BENHAROUS,Lionel,"Innovation, Solidarité, Concertation, Ecologie pour les Lilas",28.0,0.0,1.0,2773.0,19.19,60.18,1.0
93050,Neuilly-sur-Marne,1.0,LDVD,M,BAKHTIARI,Zartoshte,Nocéens Unis Pour le Changement,30.0,0.0,1.0,3167.0,16.75,50.04,0.0
93051,Noisy-le-Grand,3.0,LLR,F,MARSIGNY,Brigitte,Brigitte Marsigny - Noisy Avenir,35.0,0.0,1.0,5444.0,14.39,42.9,0.0
93053,Noisy-le-Sec,7.0,LDVG,M,SARRABEYROUSE,Olivier,"""VOTEZ NOISY"" votre liste de progrès social, écologique et solidaire",34.0,0.0,1.0,4503.0,23.09,53.67,1.0
93059,Pierrefitte-sur-Seine,1.0,LSOC,M,FOURCADE,Michel,"AVEC MICHEL FOURCADE, PIERREFITTE AU COEUR",30.0,0.0,1.0,1851.0,16.09,51.88,1.0
93062,Le Raincy,3.0,LDVD,M,GENESTIER,Jean-Michel,REUSSIR LE RAINCY - MAJORITE MUNICIPALE,25.0,0.0,1.0,1882.0,18.45,50.33,0.0
93063,Romainville,3.0,LDVG,M,DECHY,François,"AUTREMENT, ROMAINVILLE A VIVRE",27.0,0.0,1.0,2902.0,18.92,53.27,1.0
93064,Rosny-sous-Bois,3.0,LDVD,M,FAUCONNET,Jean-Paul,LE ROSNY QUE NOUS AIMONS,29.0,0.0,1.0,2600.0,11.16,34.11,0.0
93066,Saint-Denis,5.0,LSOC,M,HANOTIN,Mathieu,"Notre Saint-Denis, pour une ville équilibrée",44.0,0.0,2.0,8604.0,18.45,59.04,1.0
93070,Saint-Ouen-sur-Seine,10.0,LSOC,M,BOUAMRANE,Karim,Réinventons Saint-Ouen,32.0,0.0,1.0,4467.0,17.86,38.09,1.0
93071,Sevran,4.0,LDVG,M,BLANCHET,Stéphane,Pour Sevran la gauche rassemblée écologique solidaire et citoyenne,34.0,0.0,1.0,2737.0,12.13,49.96,1.0
93077,Villemomble,2.0,LDVD,M,BLUTEAU,Jean-Michel,REUSSIR VILLEMOMBLE ENSEMBLE,26.0,0.0,1.0,3175.0,19.99,44.84,0.0
93078,Villepinte,1.0,LLR,F,VALLETON,Martine,VILLEPINTE AVENIR,28.0,0.0,1.0,2788.0,14.55,43.35,0.0
94003,Arcueil,3.0,LVEC,M,METAIRIE,Christian,Ensemble la ville de demain avec Christian Metairie,27.0,0.0,1.0,2265.0,18.01,51.16,1.0
94004,Boissy-Saint-Léger,7.0,LSOC,M,CHARBONNIER,Régis,BOISSY POUR TOUS Décidons ensemble,25.0,0.0,1.0,1445.0,16.51,44.83,1.0
94015,Bry-sur-Marne,1.0,LDVD,M,ASLANGUL,Charles,ENSEMBLE POUR BRY,25.0,0.0,1.0,2446.0,21.62,51.72,0.0
94017,Champigny-sur-Marne,1.0,LDVD,M,JEANNE,Laurent,CHAMPIGNY ALTERNANCE,38.0,0.0,2.0,9126.0,20.76,54.04,0.0
94019,Chennevières-sur-Marne,4.0,LDVD,M,BARNAUD,Jean-Pierre,ENSEMBLE POUR CHENNEVIERES PASSIONNEMENT,26.0,0.0,1.0,1860.0,17.76,55.54,0.0
94022,Choisy-le-Roi,5.0,LDVD,M,PANETTA,Tonino,GAGNER ENSEMBLE,34.0,0.0,1.0,4531.0,21.32,55.31,0.0
94028,Créteil,5.0,LSOC,M,CATHALA,Laurent,"LA VIE, LA VILLE, LA PLANETE - CRETEIL, UN FUTUR JUSTE",45.0,0.0,2.0,6680.0,14.99,69.82,1.0
94034,Fresnes,3.0,LDVG,F,CHAVANON,Marie,Fresnes plus juste plus proche plus verte,27.0,0.0,1.0,2363.0,15.79,50.95,1.0
94037,Gentilly,1.0,LDVG,F,TORDJMAN,Patricia,"POUR LE SOCIAL ET L'ÉCOLOGIE, ENSEMBLE ET ENGAGÉ.ES POUR GENTILLY",25.0,0.0,1.0,1809.0,18.44,47.0,1.0
94041,Ivry-sur-Seine,5.0,LCOM,M,BOUYSSOU,Philippe,ENSEMBLE POUR IVRY,41.0,0.0,1.0,5618.0,19.45,65.55,1.0
94042,Joinville-le-Pont,2.0,LLR,M,DOSNE,Olivier,JOINVILLE AVEC VOUS,24.0,0.0,1.0,2190.0,17.41,43.68,0.0
94043,Le Kremlin-Bicêtre,5.0,LDVG,M,LAURENT,Jean-Luc,"LE KREMLIN-BICETRE EN COMMUN. LISTE D'UNION CITOYENNE ET DE RASSEMBLEMENT SOUTENUE PAR MRC, GRS, PS, GE, PP, LRDG, TC, G.s, PCF, AK",24.0,0.0,1.0,1819.0,12.58,34.25,1.0
94048,Marolles-en-Brie,1.0,LDVD,M,BOYE,Alphonse,J'aime Marolle,20.0,0.0,1.0,951.0,24.42,46.25,0.0
94052,Nogent-sur-Marne,1.0,LDVD,M,MARTIN,Jacques J P,ENSEMBLE AIMONS NOTRE VILLE,28.0,0.0,1.0,3239.0,14.65,41.8,0.0
94054,Orly,1.0,LDVG,F,JANODET,Christine,ORLY POUR TOUS,27.0,0.0,1.0,1873.0,16.08,51.13,1.0
94065,Rungis,2.0,LDVD,M,MARCILLAUD,Bruno,DE L'AMBITION POUR RUNGIS,22.0,0.0,1.0,1035.0,24.99,45.57,0.0
94067,Saint-Mandé,3.0,LUD,M,WEIL,Julien,TOUJOURS MIEUX VIVRE A SAINT-MANDE,26.0,0.0,1.0,2210.0,14.37,46.16,0.0
94068,Saint-Maur-des-Fossés,3.0,LUD,M,BERRIOS,Sylvain,SAINT-MAUR AU COEUR DE NOS CHOIX,38.0,0.0,2.0,8212.0,15.96,53.25,0.0
94070,Santeny,2.0,LDVD,M,BEDU,Vincent,Ensemble pour Santeny 2020,21.0,0.0,1.0,776.0,28.42,52.57,0.0
94074,Valenton,1.0,LDVC,M,YAVUZ,Métin,Un nouvel elan pour Valenton,26.0,0.0,1.0,1476.0,22.22,52.38,0.0
94076,Villejuif,4.0,LDVG,M,GARZON,Pierre,TOUS ENSEMBLE POUR VILLEJUIF ECOLOGISTE CITOYENNE ET SOLIDAIRE.,34.0,0.0,1.0,6196.0,20.58,51.89,1.0
94078,Villeneuve-Saint-Georges,6.0,LDVD,M,GAUDIN,Philippe,Mieux vivre à Villeneuve,32.0,0.0,1.0,3123.0,22.91,61.67,0.0
94079,Villiers-sur-Marne,1.0,LLR,M,BENISTI,Jacques Alain,"VILLIERS AMBITION, C'EST AVEC VOUS !",26.0,0.0,1.0,2665.0,16.25,46.03,0.0
94081,Vitry-sur-Seine,2.0,LDVG,M,KENNEDY,Jean-Claude,Vitry rassemblés,40.0,0.0,2.0,4991.0,10.91,49.87,1.0
95018,Argenteuil,2.0,LUD,M,MOTHRON,Georges,VIVRE ARGENTEUIL,40.0,0.0,2.0,8096.0,15.06,45.36,0.0
95052,Beaumont-sur-Oise,4.0,LDVG,M,APARICIO,Jean-Michel,AGIR POUR BEAUMONT AVEC VOUS,23.0,0.0,7.0,1344.0,24.51,53.38,1.0
95063,Bezons,2.0,LDVG,F,MENHAOUARA,Nessrine,BEZONS VILLE D'AVENIR,24.0,0.0,6.0,1897.0,12.0,35.64,1.0
95091,Bouffémont,3.0,LDVG,M,LACOUX,Michel,CONTINUONS ENSEMBLE,20.0,0.0,2.0,514.0,12.36,32.63,1.0
95127,Cergy,10.0,LDVG,M,JEANDON,Jean-Paul,ENSEMBLE POUR CERGY,36.0,0.0,16.0,4156.0,13.08,46.29,1.0
95197,Deuil-la-Barre,2.0,LDVC,F,SCOLAN,Muriel,VIVONS NOTRE VILLE,26.0,0.0,6.0,1872.0,12.88,45.49,0.0
95203,Eaubonne,1.0,LDVG,F,BEAULANDE,Marie-José,"EAUBONNE NOTRE VILLE, ENSEMBLE",25.0,0.0,6.0,2248.0,14.54,40.04,1.0
95229,Ezanville,1.0,LDVD,M,BATTAGLIA,Eric,EZANVILLE NOTRE VILLE,20.0,0.0,2.0,834.0,13.78,34.95,0.0
95268,Garges-lès-Gonesse,3.0,LDVC,M,JIMENEZ,Benoît,VOLONTAIRES POUR GARGES,33.0,0.0,9.0,3832.0,21.1,50.84,0.0
95277,Gonesse,2.0,LDVG,M,BLAZY,Jean-Pierre,RASSEMBLER ET AGIR POUR L'AVENIR DE GONESSE,27.0,0.0,6.0,3063.0,20.95,50.35,1.0
95280,Goussainville,5.0,LDIV,M,HAMIDA,Abdelaziz,L'AUDACE DU RENOUVEAU,28.0,0.0,6.0,2869.0,17.46,38.58,0.0
95288,Groslay,3.0,LDVD,M,CANCOUET,Patrick,AGIR ENSEMBLE POUR GROSLAY,21.0,0.0,2.0,976.0,17.94,38.9,0.0
95323,Jouy-le-Moutier,4.0,LDVC,M,FLORCZAK,Hervé,"JOUY, VILLE D'AVENIRS !",25.0,0.0,4.0,2383.0,22.04,48.34,0.0
95351,Louvres,1.0,LDIV,M,THOREAU,Eddy,LOUVRES EN MOUVEMENT AVEC VOUS,26.0,0.0,2.0,1227.0,19.25,55.72,0.0
95392,Mériel,4.0,LDIV,M,FRANCOIS,Jérôme,MÉRIEL HORIZON,22.0,0.0,4.0,784.0,22.06,51.78,0.0
95424,Montigny-lès-Cormeilles,1.0,LDVG,M,CARPENTIER,Jean-Noël,ENSEMBLE POUR MONTIGNY,27.0,0.0,6.0,2421.0,20.52,54.49,1.0
95427,Montmagny,4.0,LDVD,M,FLOQUET,Patrick,AGIR ENSEMBLE POUR MONTMAGNY,25.0,0.0,3.0,1104.0,14.3,46.23,0.0
95428,Montmorency,2.0,LLR,M,THORY,Maxime,DEMAIN MONTMORENCY,28.0,0.0,6.0,2945.0,22.2,55.57,0.0
95480,Parmain,3.0,LDIV,M,TAILLANTER,Loïc,PARMAIN DEMAIN AVEC VOUS,22.0,0.0,5.0,739.0,17.24,45.93,0.0
