Code commune,Libellé de la commune,Code Nuance,Sexe,Nom,Prénom,Liste,Sièges / Elu,Sièges Secteur,Sièges CC,Voix,% Voix/Ins,% Voix/Exp,Ordre_candidat,D_elec_2020
84014,Beaumont-de-Pertuis,LDVD,M,NATTA,Jacques,"ENSEMBLE, AGISSONS POUR BEAUMONT !",12,0.0,2.0,339.0,38.26,48.64,3,0.0
84019,Bollène,LEXD,F,BOMPARD,Marie-Claude,BOLLENE ESPOIR,26,0.0,12.0,3904.0,39.38,55.35,2,0.0
84027,Caderousse,LDVD,M,FIDELE,Serge,CADEROUSSE NOTRE VILLAGE,18,0.0,3.0,748.0,35.13,48.04,2,0.0
84029,Camaret-sur-Aigues,LEXD,M,DE BEAUREGARD,Philippe,REDONNONS UN AVENIR À CAMARET,19,0.0,5.0,971.0,26.62,36.61,3,0.0
84031,Carpentras,LUG,M,ADOLPHE,Francis,Vive Carpentras ! Avec Françis ADOLPHE,26,0.0,18.0,5894.0,31.21,44.46,1,1.0
84034,Caumont-sur-Durance,LDIV,M,FOUILLER,Joël,UNIS POUR CAUMONT,21,0.0,2.0,1430.0,38.44,50.39,1,0.0
84035,Cavaillon,LDVD,M,BOUCHET,Jean-Claude,"ENSEMBLE, CAVAILLON EN CONFIANCE",27,0.0,15.0,5243.0,30.33,50.64,2,0.0
84054,L'Isle-sur-la-Sorgue,LUMP,M,GONZALVEZ,Pierre,L'ISLE EN CONFIANCE,23,0.0,13.0,3736.0,25.0,37.27,3,0.0
84055,Jonquerettes,LDIV,M,BELLEGARDE,Daniel,JONQUERETTES QUALITE DURABLE,12,0.0,2.0,498.0,41.16,51.98,1,0.0
84056,Jonquières,LDVD,M,BISCARRAT,Louis,JONQUIÈRES D'ABORD,20,0.0,4.0,1141.0,31.39,43.06,2,0.0
84065,Lauris,LDVG,M,ROUSSET,André,LAURIS LUBERON DEMAIN (LLD),20,0.0,5.0,917.0,30.85,43.79,1,1.0
84069,Malaucène,LUMP,M,BODON,Dominique,ENSEMBLE POUR MALAUCENE,18,0.0,2.0,855.0,38.41,51.26,3,0.0
84072,Mazan,LDVD,M,NAVELLO,Aimé,"UNE EQUIPE, UN BUT : MAZAN",22,0.0,3.0,1413.0,30.67,46.39,3,0.0
84080,Monteux,LSOC,M,GROS,Christian,"POUR MONTEUX, TOUJOURS MIEUX",25,0.0,10.0,2851.0,32.62,47.5,1,1.0
84081,Morières-lès-Avignon,LSOC,M,GRANIER,Joël,VIVRE MORIERES ENSEMBLE,22,0.0,3.0,2097.0,34.95,50.17,1,1.0
84082,Mormoiron,LDVD,M,SILVESTRE,Régis,UN PRINTEMPS EN MOUVEMENT,15,0.0,2.0,570.0,42.32,50.76,2,0.0
84083,Mornas,LDIV,M,DUSSARGUES,Denis,DES MORNASSIENS POUR LES MORNASSIENS,15,0.0,2.0,701.0,35.95,50.25,2,0.0
84089,Pertuis,LDVD,M,PELLENC,Roger,CONTINUONS A BATIR PERTUIS,25,0.0,3.0,4787.0,31.91,50.6,2,0.0
84092,Le Pontet,LFN,M,HEBRARD,Joris,LE PONTET BLEU MARINE,24,0.0,6.0,3141.0,28.08,42.62,3,0.0
84099,Robion,LDVD,M,SINTÈS,Patrick,UNION POUR ROBION ET SA REGION (UP2R),21,0.0,3.0,2089.0,35.97,53.55,2,0.0
84106,Sainte-Cécile-les-Vignes,LDVG,M,IVAN,Max,"LISTE D'UNION REPUBLICAINE ""ENSEMBLE POUR NOTRE VILLAGE""",15,0.0,3.0,790.0,43.19,55.05,1,1.0
84107,Saint-Christol,LDVG,M,BONNEFOY,Henri,AGIR POUR SAINT CHRISTOL D'ALBION,11,0.0,2.0,144.0,30.64,37.31,1,1.0
84122,Sarrians,LUMP,F,BARDET,Anne-Marie,RENDONS LES CLÉS AUX SARRIANNAIS,22,0.0,3.0,1320.0,30.51,44.64,2,0.0
84131,Taillades,LDIV,F,GIRARD,Nicole,"ENSEMBLE, PARTAGEONS UNE BELLE EXPERIENCE",15,0.0,2.0,631.0,38.03,48.46,1,0.0
84132,Le Thor,LDIV,M,BAYON DE NOYER,Yves,AGIR POUR LE THOR,25,0.0,10.0,2904.0,47.63,68.03,2,0.0
84138,Valréas,LDVD,M,ADRIEN,Patrick,AGIR POUR VALREAS,22,0.0,15.0,2423.0,36.83,52.97,1,0.0
84141,Vedène,LDVD,M,GUIN,Joel,ensemble pour vedene,23,0.0,4.0,2096.0,26.89,39.74,2,0.0
84142,Velleron,LDVD,M,PONCE,Michel,VELLERON POUR TOUS,16,0.0,2.0,725.0,27.04,36.16,3,0.0
84147,Villelaure,LDVD,M,ROBERT,Jean-Louis,ENSEMBLE POUR VILLELAURE,17,0.0,3.0,771.0,29.99,42.64,3,0.0
85004,Angles,LDVD,M,MONVOISIN,Joël,ANGLES AVEC VOUS,15,0.0,5.0,851.0,37.08,55.05,2,0.0
85011,Barbâtre,LDIV,M,GIBIER,Louis,BARBATRE : UN SOUFFLE NOUVEAU,15,0.0,4.0,501.0,33.47,48.74,1,0.0
85043,Chaillé-sous-les-Ormeaux,LDVD,M,DREILLARD,Bruno,"UNE EQUIPE PASSIONNEE, UN ELAN POUR CHAILLE",11,0.0,1.0,325.0,33.64,42.82,2,0.0
85060,Château-d'Olonne,LUD,M,MERCIER,Joël, LE CHATEAU D'OLONNE PASSIONNEMENT,25,0.0,9.0,3371.0,29.27,48.03,2,0.0
85088,Le Fenouiller,LDVD,M,VIAUD,René,CAP VERS L'AVENIR,20,0.0,3.0,1052.0,27.82,41.27,4,0.0
85092,Fontenay-le-Comte,LUD,M,LALERE,Jean-Michel,UNE DYNAMIQUE POUR FONTENAY,25,0.0,16.0,3189.0,33.83,50.0,3,0.0
85135,Mareuil-sur-Lay-Dissais,LDVD,M,HOCQ,Jean-Pierre,POURSUIVONS ENSEMBLE LE DEVELOPPEMENT DE MAREUIL-SUR-LAY-DISSAIS,17,0.0,7.0,718.0,34.64,47.14,2,0.0
85191,La Roche-sur-Yon,LUD,M,BOUARD,Luc,LISTE D'UNION ET DE RASSEMBLEMENT LA ROCHE POUR TOUS,35,0.0,18.0,12083.0,32.67,53.9,2,0.0
85194,Les Sables-d'Olonne,LDVD,M,GALLOT,Didier,"LA CHAUME, LES SABLES, L'AVENIR POUR TOUS",24,0.0,10.0,3453.0,25.65,42.66,3,0.0
85216,Sainte-Gemme-la-Plaine,LDVD,M,CAREIL,Pierre,"DIALOGUE, DEFIS, DYNAMISME",14,0.0,3.0,499.0,33.72,47.57,1,0.0
85222,Saint-Gilles-Croix-de-Vie,LDVD,M,BLANCHET,François,SAINT GILLES CROIX DE VIE AUTREMENT AVEC FRANCOIS BLANCHET,23,0.0,6.0,2200.0,33.83,55.07,1,0.0
85226,Saint-Hilaire-de-Riez,LDVD,M,BOUDELIER,Laurent,UNION POUR SAINT-HILAIRE-DE-RIEZ,25,0.0,7.0,3065.0,30.19,46.54,3,0.0
85288,Talmont-Saint-Hilaire,LDVD,M,DE RUGY,Maxence,AVEC VOUS DANS L'ACTION,23,0.0,8.0,2180.0,37.17,55.63,2,0.0
85301,Vendrennes,LDVD,M,ROUSSEAU,Claude,POUR VENDRENNES,14,0.0,2.0,422.0,36.04,44.0,3,0.0
86009,Archigny,LDVD,M,PINNEAU,Jean-Claude,ENSEMBLE CONTINUONS DE CONSTRUIRE L'AVENIR D'ARCHIGNY,12,0.0,2.0,318.0,36.85,48.55,3,0.0
86027,Biard,LDVG,M,MORISSEAU,Gilles,VIVRE A BIARD,14,0.0,1.0,411.0,34.71,46.65,1,1.0
86066,Châtellerault,LUDI,M,ABELIN,Jean-Pierre,L'IMPORTANT C'EST VOUS,29,0.0,18.0,6353.0,26.58,47.38,2,0.0
86137,Loudun,LDVD,M,DAZAS,Joël,"LOUDUN, S'OUVRIR POUR REUSSIR",25,0.0,14.0,1906.0,35.52,71.15,2,0.0
86165,Montmorillon,LUDI,M,BOULOUX,Yves,ENSEMBLE POUR MONTMORILLON,22,0.0,11.0,1681.0,36.13,50.48,3,0.0
86174,Naintré,LUG,F,PIAULET,Christine,"NAINTRÉ, ENSEMBLE POUR DEMAIN",21,0.0,4.0,1149.0,26.17,41.35,3,1.0
86194,Poitiers,LUG,M,CLAEYS,Alain,POITIERS TOUT SIMPLEMENT,38,0.0,23.0,10278.0,21.76,41.09,1,1.0
86244,Saint-Sauvant,LDIV,M,VRILLAUD,Patrick,SAINT-SAUVANT 2014-2020,11,0.0,2.0,296.0,26.79,41.28,3,0.0
86272,Thuré,LSOC,M,CHAINE,Dominique,"UN PROJET, UNE DYNAMIQUE POUR THURÉ",18,0.0,3.0,779.0,34.87,49.46,1,1.0
87001,Aixe-sur-Vienne,LDVD,M,ARNAUD,René,AIXE AVENIR,22,0.0,9.0,1595.0,35.49,48.51,3,0.0
87002,Ambazac,LFG,F,LIBERT,Josette,Ambazac Terre de Gauche,22,0.0,7.0,1508.0,34.37,50.25,1,0.0
87011,Bellac,LDIV,F,HOURCADE-HATTE,Corine,"Ensemble pour Bellac, pour vous, avec vous",22,0.0,11.0,1243.0,42.64,60.31,2,0.0
87048,Condat-sur-Vienne,LDVG,M,GENEST,Bruno,Une équipe dynamique pour un avenir solidaire,20,0.0,2.0,1340.0,32.68,48.31,2,1.0
87085,Limoges,LUD,M,LOMBERTIE,Emile,"AIMONS LIMOGES, CHOISISSONS L'ALTERNANCE",40,0.0,20.0,21100.0,27.36,45.07,2,0.0
87103,Nantiat,LUG,M,PERROT,Daniel,Développons Nantiat,15,0.0,3.0,476.0,41.03,50.21,1,1.0
87116,Peyrat-de-Bellac,LDVG,F,FREDAIGUE-POUPON,Martine,LISTE D'UNION POUR LA DEFENSE DES INTERETS COMMUNAUX,12,0.0,2.0,413.0,46.25,54.13,1,1.0
87161,Saint-Léonard-de-Noblat,LSOC,M,DARBON,Alain,"Saint-Léonard, c'est vous",21,0.0,6.0,1260.0,35.29,51.12,1,1.0
87205,Le Vigen,LDVD,M,CHANCONIE,Jean-Claude,Entre ville et campagne,14,0.0,1.0,546.0,30.99,43.58,3,0.0
88078,Bruyères,LDVD,M,BONJEAN,Yves,BRUYERES L'AVENIR ENSEMBLE,18,0.0,6.0,708.0,35.96,49.86,2,0.0
88090,Charmes,LUDI,M,COLIN,Robert,AUJOURD'HUI POUR DEMAIN,18,0.0,10.0,617.0,21.07,32.87,3,0.0
88114,Contrexéville,LDVD,M,GERECKE,Luc,"NOTRE PARTI, C'EST CONTREXEVILLE",17,0.0,7.0,669.0,26.32,38.27,4,0.0
88116,Cornimont,LDVG,F,CLEMENT,Marie-Josèphe,ENSEMBLE POUR CORNIMONT,21,0.0,5.0,893.0,32.53,50.97,1,1.0
88181,Fraize,LDVD,M,LESNE,Jean-François,ACTION ET PROGRES POUR UNE AMBITION,17,0.0,3.0,591.0,26.29,40.65,2,0.0
88196,Gérardmer,LDVG,M,SPEISSMANN,Stessy,"GERARDMER, UNE VILLE POUR TOUS",23,0.0,14.0,2389.0,34.95,53.23,2,1.0
88351,Plombières-les-Bains,LDVD,M,HENRY,Albert,PLOMBIERES ENSEMBLE,14,0.0,6.0,506.0,38.25,46.64,3,0.0
88355,Portieux,LDVD,M,BAZIN,Jean-Paul,UNE EQUIPE NOUVELLE PLUS PROCHE DES CITOYENS DE PORTIEUX-LAVERRERIE,12,0.0,4.0,308.0,36.62,51.33,2,0.0
88358,Pouxeux,LDVD,M,LEROY,Philippe,POUXEUX C'EST VOUS,15,0.0,3.0,568.0,40.72,53.99,2,0.0
88367,Rambervillers,LDIV,M,MICHEL,Jean-Pierre,"NOUVELLE EQUIPE, NOUVELLE DYNAMIQUE",22,0.0,15.0,1204.0,31.04,47.76,2,0.0
88383,Remiremont,LDIV,M,GODFROY,Bernard,NOTRE PROJET C'EST VOUS,22,0.0,9.0,1752.0,29.65,50.96,2,0.0
88413,Saint-Dié,LUD,M,VALENCE,David,SAINT-DIE AVENIR,27,0.0,13.0,4275.0,30.1,47.94,2,0.0
88451,Senones,LSOC,M,BEVERINA,Jean-Luc,"SENONES, LA DETERMINATION DANS L'ACTION",18,0.0,6.0,604.0,34.77,51.98,2,1.0
88516,Vittel,LDVD,M,GAULTIER,Jean-Jacques,AVEC VOUS POUR VITTEL,23,0.0,12.0,1634.0,36.08,51.68,2,0.0
89024,Auxerre,LDVG,M,FÉREZ,Guy,L'AVENIR EN CONFIANCE,30,0.0,15.0,7052.0,31.96,51.13,1,1.0
89073,Champignelles,LDIV,M,GILET,Jacques,UNION POUR L'AVENIR DE CHAMPIGNELLES LOUESME,12,0.0,2.0,355.0,41.38,53.95,1,0.0
89206,Joigny,LUG,M,MORAINE,Bernard,"JOIGNY, CONTINUONS ENSEMBLE",25,0.0,15.0,1799.0,28.8,49.68,1,1.0
89354,Saint-Martin-du-Tertre,LDVD,M,AGACHE,Joseph,VOTRE VILLAGE NOTRE PASSION,14,0.0,1.0,360.0,32.17,47.0,2,0.0
89387,Sens,LUD,F,FORT,Marie-Louise,SENS 2014,27,0.0,18.0,4173.0,25.62,51.37,2,0.0
89391,Sergines,LDIV,M,PITOU,André,UN NOUVEL ELAN POUR SERGINES,11,0.0,2.0,264.0,31.47,41.06,3,0.0
89414,Thorigny-sur-Oreuse,LDIV,M,BARDEAU,Pierrick,L'AVENIR DE NOS COMMUNES,15,0.0,2.0,405.0,35.56,59.38,1,0.0
89418,Tonnerre,LDVD,F,AGUILAR,Dominique,TONNERRE MA VILLE,20,0.0,11.0,649.0,21.63,36.4,3,0.0
90008,Bavilliers,LMDM,M,KOEBERLE,Eric,BAVILLIERS AVENIR NOTRE ESPACE DE VIE,21,0.0,2.0,965.0,32.49,50.23,2,0.0
90010,Belfort,LUMP,M,MESLOT,Damien,TOUS ENSEMBLE POUR BELFORT,34,0.0,23.0,7096.0,26.34,47.39,3,0.0
90017,Bourogne,LSOC,M,ROOST,Jean-François,BOUROGNE AVEC PASSION,15,0.0,2.0,414.0,37.1,57.66,1,1.0
91016,Angerville,LDIV,M,MITTELHAUSSER,Johann,AVEC VOUS POUR ANGERVILLE,21,0.0,2.0,909.0,35.45,53.88,1,0.0
91021,Arpajon,LSOC,M,BERAUD,Christian,AGIR AVEC VOUS,25,0.0,5.0,1682.0,27.77,51.05,1,1.0
91027,Athis-Mons,LUMP,F,RODIER,Christine,TOUS POUR ATHIS,26,0.0,12.0,4450.0,24.97,46.59,2,0.0
91045,Ballancourt-sur-Essonne,LDVD,M,MIONE,Jacques,UNION COMMUNALE,22,0.0,5.0,1364.0,25.48,44.56,3,0.0
91064,Bièvres,LDVD,F,PELLETIER-LE BARBIER,Anne,CHOISIR BIEVRES,21,0.0,2.0,1183.0,37.05,51.82,2,0.0
91086,Bondoufle,LDVD,M,HARTZ,Jean,BONDOUFLE L'ENJEU,23,0.0,4.0,2125.0,31.26,53.51,2,0.0
91161,Chilly-Mazarin,LUD,M,BENEYTOU,Jean-Paul,UNE VILLE POUR L'AVENIR AVEC JEAN-PAUL BENEYTOU,24,0.0,6.0,2582.0,23.84,39.64,3,0.0
91174,Corbeil-Essonnes,LUD,M,BECHTER,Jean-Pierre,JEAN-PIERRE BECHTER LE MAIRE DE TOUS LES CORBEIL ESSONNOIS,34,0.0,17.0,6445.0,27.96,56.52,2,0.0
91191,Crosne,LUD,M,DAMIATI,Michaël,AGIR POUR CROSNE,22,0.0,4.0,1995.0,33.54,51.34,3,0.0
91200,Dourdan,LUG,F,BOQUET,Maryvonne,ENSEMBLE POUR DOURDAN,25,0.0,10.0,1779.0,27.35,47.06,1,1.0
91215,Epinay-sous-Sénart,LDVD,M,PUJALS,Georges,AGIR POUR EPINAY,23,0.0,5.0,1486.0,22.98,39.23,4,0.0
91216,Epinay-sur-Orge,LDVD,M,MALHERBE,Guy,UNION MUNICIPALE,25,0.0,3.0,2034.0,28.62,47.71,3,0.0
91226,Etréchy,LDIV,F,DAILLY,Elisabeth,ETRECHY AVEC VOUS,22,0.0,7.0,1499.0,31.61,46.54,1,0.0
91228,Evry,LUG,M,CHOUAT,Francis,ENSEMBLE POUR REUSSIR A EVRY,34,0.0,17.0,5163.0,19.73,50.56,2,1.0
91312,Igny,LUD,M,VIGOUROUX,Francisque,MIEUX VIVRE A IGNY,23,0.0,4.0,1929.0,25.74,40.2,2,0.0
91315,Itteville,LDVD,M,SPADA,Alexandre,CONTINUONS ITTEVILLE,22,0.0,4.0,1392.0,30.16,53.13,2,0.0
91345,Longjumeau,LUD,F,GELOT RATEAU,Sandrine,CONTINUONS ENSEMBLE POUR LONGJUMEAU,28,0.0,7.0,4140.0,31.0,54.94,2,0.0
91390,Méréville,LDVD,M,DESMURS,Guy,MEREVILLE A VENIR,18,0.0,2.0,776.0,32.17,49.4,3,0.0
91432,Morangis,LDVG,M,NOURY,Pascal,MORANGIS POUR TOUS 2014,24,0.0,5.0,2237.0,25.98,40.42,1,1.0
91458,Nozay,LDVG,M,RAYMOND,Paul,NOZAY NOTRE VILLAGE,21,0.0,2.0,1148.0,35.52,50.35,2,1.0
91471,Orsay,LSOC,M,ROS,David,ENSEMBLE POUR L'AVENIR D'ORSAY,26,0.0,6.0,3866.0,34.33,55.06,1,1.0
91477,Palaiseau,LUD,M,DE LASTEYRIE,Grégoire,PALAISEAU A VENIR,30,0.0,9.0,6615.0,31.71,52.32,2,0.0
91479,Paray-Vieille-Poste,LDVD,M,VEDERE,Alain,UNION POUR PARAY 2014,22,0.0,5.0,1908.0,35.03,52.93,2,0.0
91514,Quincy-sous-Sénart,LUD,F,GARNIER,Christine,BIEN VIVRE A QUINCY,22,0.0,4.0,1353.0,26.06,45.74,3,0.0
91521,Ris-Orangis,LUG,M,RAFFALLI,Stéphane,"RIS POUR TOUS, UN NOUVEL ELAN POUR NOTRE VILLE",27,0.0,9.0,3959.0,25.71,48.51,1,1.0
91552,Saint-Germain-lès-Arpajon,LDVD,M,SANTIN,Norbert,VIVRE AUTREMENT A SAINT-GERMAIN-LES-ARPAJON EN 2014,22,0.0,5.0,1658.0,30.08,48.11,2,0.0
91553,Saint-Germain-lès-Corbeil,LDVD,M,PETEL,Yann,UN NOUVEL ELAN POUR SAINT GERMAIN LES CORBEIL,23,0.0,6.0,1980.0,37.32,59.91,2,0.0
91577,Saintry-sur-Seine,LDVD,F,CARTAU-OURY,Martine,SAINTRY POUR VOUS,22,0.0,7.0,1196.0,29.2,44.76,3,0.0
91589,Savigny-sur-Orge,LUMP,M,MEHLHORN,Eric,LE BON SENS POUR SAVIGNY,28,0.0,13.0,5366.0,23.1,38.14,3,0.0
91635,Vauhallan,LDVD,M,HILLION,François,ENSEMBLE POUR VAUHALLAN,14,0.0,2.0,454.0,29.5,44.42,1,0.0
91648,Vert-le-Grand,LDVG,M,QUINTARD,Jean-Claude,ENSEMBLE POUR L'AVENIR DE VERT LE GRAND,15,0.0,2.0,597.0,35.43,50.85,1,1.0
91657,Vigneux-sur-Seine,LUD,M,POINSOT,Serge,VIGNEUX POUR VOUS !,26,0.0,13.0,4244.0,24.32,44.9,2,0.0
91659,Villabé,LDIV,M,DIRAT,Karl,AGIR POUR VILLABE,21,0.0,2.0,1030.0,29.89,44.26,2,0.0
91666,Villejust,LDVD,M,PLUMERAND,Serge,UNE EQUIPE POUR TOUS,15,0.0,2.0,488.0,33.94,48.75,3,0.0
91685,Villiers-sur-Orge,LUD,F,LEROUX,Thérèse,VILLIERS VILLAGE,20,0.0,1.0,856.0,28.13,44.96,3,0.0
91687,Viry-Chatillon,LDVD,M,VILAIN,Jean-Marie,AINSI VA LA VILLE,32,0.0,21.0,6682.0,35.19,64.94,2,0.0
91689,Wissous,LDVD,M,TRINQUIER,Richard,WISSOUS POUR VOUS,22,0.0,2.0,1697.0,31.92,49.32,3,0.0
91692,Les Ulis,LDVG,F,MARHUENDA,Françoise,ALTERNATIVE REPUBLICAINE ET CITOYENNE - LES ULIS 2014,28,0.0,8.0,4036.0,30.11,54.28,2,1.0
92004,Asnières-sur-Seine,LUD,M,AESCHLIMANN,Manuel,100% ASNIERES,40,0.0,0.0,13551.0,29.23,50.13,2,0.0
92012,Boulogne-Billancourt,LUD,M,BAGUET,Pierre-Christophe,Majorité rassemblée pour Boulogne-Billancourt UMP- UDI- Mouvement Démocrate- Nouveau Centre- Parti Radical- PCD- MPF,44,0.0,16.0,20641.0,28.52,57.85,2,0.0
92014,Bourg-la-Reine,LUD,M,CHEVREAU,Jean-Noël,VIVONS BOURG-LA-REINE,25,0.0,5.0,4008.0,29.16,49.75,2,0.0
92024,Clichy,LUG,M,CATOIRE,Gilles,CLICHY SOLIDE ET SOLIDAIRE AVEC GILLES CATOIRE LISTE DE LA GAUCHE RASSEMBLÉE,30,0.0,0.0,5706.0,18.21,32.68,1,1.0
92025,Colombes,LUD,F,GOUETA,Nicole,ENSEMBLE POUR LA VICTOIRE,41,0.0,0.0,14282.0,30.24,52.37,2,0.0
92032,Fontenay-aux-Roses,LDIV,M,VASTEL,Laurent,FONTENAY TOUS ENSEMBLE,27,0.0,6.0,4826.0,30.88,52.92,2,0.0
92064,Saint-Cloud,LUD,M,BERDOATI,Eric,"Ensemble, partageons une ambition pour Saint-Cloud",26,0.0,15.0,4823.0,23.74,45.27,3,0.0
92071,Sceaux,LUD,M,LAURENT,Philippe,Vivre à Sceaux,26,0.0,5.0,4455.0,29.51,53.49,3,0.0
92072,Sèvres,LDVD,M,DE LA RONCIERE,Grégoire,Sèvres à Venir,25,0.0,7.0,3279.0,21.56,37.48,3,0.0
93001,Aubervilliers,LFG,M,BEAUDET,Pascal,"à l'écoute , rassemblés, déterminés pour vivre mieux à Aubervilliers",36,0.0,9.0,5610.0,20.34,45.74,1,0.0
93005,Aulnay-sous-Bois,LUD,M,BESCHIZZA,Bruno,"Ensemble, Aulnay respectueuse, Aulnay gagnante",43,0.0,0.0,14547.0,32.41,60.7,2,0.0
93006,Bagnolet,LSOC,M,DI MARTINO,Tony,Rassemblement citoyen pour Bagnolet,27,0.0,7.0,3137.0,17.0,35.56,2,1.0
93007,Le Blanc-Mesnil,LUMP,M,MEIGNEN,Thierry,Le parti des Blanc-Mesnilois,34,0.0,0.0,7011.0,27.77,50.76,2,0.0
93008,Bobigny,LUDI,M,DE PAOLI,Stéphane,Rendez-nous Bobigny,33,0.0,8.0,5828.0,26.41,53.99,2,0.0
93010,Bondy,LUG,F,THOMASSIN,Sylvine,Toute la gauche unie qui agit pour Bondy,34,0.0,9.0,5546.0,21.7,47.39,1,1.0
93015,Coubron,LDVD,M,TORO,Ludovic,DYNAMIQUE COUBRONNAISE,21,0.0,0.0,1175.0,34.79,50.47,3,0.0
93033,Gournay-sur-Marne,LDVD,M,SCHLEGEL,Eric,GOURNAY AU COEUR,21,0.0,0.0,1337.0,28.64,41.23,3,0.0
93046,Livry-Gargan,LUD,M,MARTIN,Pierre-Yves,"Ensemble, reveillons Livry-Gargan",34,0.0,0.0,7037.0,30.59,56.16,2,0.0
93048,Montreuil,LUG,M,BESSAC,Patrice,Unir Montreuil,38,0.0,12.0,10990.0,19.1,37.06,1,1.0
93051,Noisy-le-Grand,LUG,M,PAJON,Michel,"Rassemblés , on est + forts - avec Michel PAJON",36,0.0,0.0,8068.0,22.34,42.9,2,1.0
93053,Noisy-le-Sec,LUD,M,RIVOIRE,Laurent,En avant Noisy avec Laurent Rivoire,34,0.0,7.0,5835.0,28.41,58.46,2,0.0
93062,Le Raincy,LDVD,M,GENESTIER,Jean-Michel,Réussir Le Raincy,26,0.0,0.0,3429.0,32.24,54.35,3,0.0
93063,Romainville,LUG,F,VALLS,Corinne,"avançons ensemble, vivons notre ville",27,0.0,6.0,3045.0,22.37,49.0,2,1.0
93064,Rosny-sous-Bois,LUD,M,CAPILLON,Claude,Capillon 2014,33,0.0,0.0,5461.0,23.34,49.44,3,0.0
93066,Saint-Denis,LCOM,M,PAILLARD,Didier,Ensemble nous sommes Saint-Denis,42,0.0,12.0,9209.0,21.32,50.5,1,0.0
93070,Saint-Ouen,LDVD,M,DELANNOY,William,"Saint-Ouen, une passion commune",33,0.0,6.0,6369.0,28.03,53.17,2,0.0
93071,Sevran,LUG,M,GATIGNON,Stéphane,Pour Sevran,34,0.0,15.0,5325.0,23.06,50.56,2,1.0
93072,Stains,LUG,M,TAIBI,Azzedine,A GAUCHE LE NOUVEL ELAN POPULAIRE,30,0.0,6.0,3317.0,20.18,50.33,1,1.0
93078,Villepinte,LUD,F,VALLETON,Martine,Villepinte Passion,32,0.0,12.0,5918.0,29.76,62.79,2,0.0
93079,Villetaneuse,LFG,F,JUSTE,Carinne,"Unie humaine et solidaire, Villetaneuse en mouvement",24,0.0,3.0,1298.0,21.78,43.31,1,0.0
94002,Alfortville,LUG,M,CARVOUNAS,Luc,ALFORTVILLE NOTRE PLAISIR DE VILLE AVEC LUC CARVOUNAS,35,0.0,16.0,6887.0,28.51,58.25,1,1.0
94004,Boissy-Saint-Léger,LUG,M,CHARBONNIER,Régis,"BOISSY AUJOURD'HUI, BOISSY DEMAIN",23,0.0,4.0,1662.0,19.52,37.48,1,1.0
94015,Bry-sur-Marne,LUD,M,SPILBAUER,Jean-Pierre,BRY DEMAIN,25,0.0,0.0,3097.0,26.99,48.56,2,0.0
94016,Cachan,LUG,M,LE BOUILLONNEC,Jean-Yves,"ENSEMBLE POUR CACHAN, UNE ÉQUIPE AVEC JEAN-YVES LE BOUILLONNEC",26,0.0,7.0,3722.0,22.63,45.48,1,1.0
94017,Champigny-sur-Marne,LUG,M,ADENOT,Dominique,Rassemblement des forces de gauche et écologiques. En avant Champigny ville humaine et solidaire,36,0.0,0.0,10825.0,25.15,47.74,1,1.0
94019,Chennevières-sur-Marne,LDVD,M,BARNAUD,Jean-Pierre,"ENSEMBLE CHENNEVIERES, PASSIONNEMENT",23,0.0,4.0,2102.0,19.91,39.27,3,0.0
94021,Chevilly-Larue,LCOM,F,DAUMIN,Stéphanie,CHEVILILLY-LARUE LA VILLE QUI AVANCE,26,0.0,0.0,2743.0,26.35,51.18,1,0.0
94022,Choisy-le-Roi,LUG,M,GUILLAUME,Didier,LISTE D'UNION ET DE RASSEMBLEMENT DES FORCES DE GAUCHE ET ECOLOGISTES,32,0.0,9.0,5149.0,25.48,47.8,1,1.0
94028,Créteil,LUG,M,CATHALA,Laurent,"LA PASSION DE LA VILLE - CRETEIL, UNE PASSION PARTAGÉE",42,0.0,23.0,13132.0,26.34,58.72,1,1.0
94033,Fontenay-sous-Bois,LDVG,M,VOGUET,Jean-François,FONTENAY POUR TOUS. LISTE DE RASSEMBLEMENT DES FORCES DE GAUCHE - ECOLOGISTES ET CITOYENNES,36,0.0,0.0,9756.0,29.65,59.26,1,1.0
94034,Fresnes,LUG,M,BRIDEY,Jean-Jacques,"FRESNES, TOUT SIMPLEMENT",25,0.0,7.0,3010.0,19.7,39.64,1,1.0
94041,Ivry-sur-Seine,LFG,M,GOSNAT,Pierre,IVRY AU COEUR,35,0.0,15.0,7120.0,24.62,55.08,1,0.0
94043,Le Kremlin-Bicêtre,LUG,M,LAURENT,Jean-Luc,"LE KREMLIN-BICETRE REUNI - LISTE DE RASSEMBLEMENT DE LA GAUCHE, DES ECOLOGISTES, DES REPUBLICAINS, DES PERSONNALITES LOCALES ET DES CITOYENS PRESENTEE PAR LE MRC, LE PS, LE PCF, LE PRG, EELV, LE MUP ET LA GAUCHE CITOYENNE",27,0.0,7.0,3914.0,26.47,55.35,1,1.0
94052,Nogent-sur-Marne,LUD,M,MARTIN,Jacques J P,ENSEMBLE AIMONS NOTRE VILLE,30,0.0,8.0,5553.0,24.24,50.78,2,0.0
94054,Orly,LUG,F,JANODET,Christine,"UNIS POUR ORLY, GAUCHE RASSEMBLEMENT CITOYENNETÉ",28,0.0,0.0,3446.0,30.93,58.18,1,1.0
