Code du département_x,Libellé du département,Nom de l'élu,Prénom de l'élu,Code commune,Libellé commune,Nuance Liste,D_elec_2020
35,Ille-Et-Vilaine,LURTON,Gilles,35288,Saint-Malo,LDVD,0.0
35,Ille-Et-Vilaine,BRAULT,Marie-Claire,35289,Saint-Malo-de-Phily,,
35,Ille-Et-Vilaine,GAIGNE,Olivier,35292,Saint-Marc-le-Blanc,,
35,Ille-Et-Vilaine,BOUSSEKEY,Françoise,35294,Sainte-Marie,,
35,Ille-Et-Vilaine,BOURNONVILLE,Noël,35296,Saint-Médard-sur-Ille,,
35,Ille-Et-Vilaine,GUITTON,Pierre,35297,Saint-Méen-le-Grand,LDIV,0.0
35,Ille-Et-Vilaine,DE LA PORTBARRE,Dominique,35299,Saint-Méloir-des-Ondes,LDVC,0.0
35,Ille-Et-Vilaine,BRUN,Elisabeth,35300,Saint-M'Hervé,,
35,Ille-Et-Vilaine,BOHANNE,Jean-François,35302,Saint-Onen-la-Chapelle,,
35,Ille-Et-Vilaine,THOMAS,Pierre,35304,Saint-Ouen-des-Alleux,,
35,Ille-Et-Vilaine,RICHEUX,Jean-Francis,35306,Saint-Père,,
35,Ille-Et-Vilaine,FRENOY,Marie-Hélène,35307,Saint-Pern,,
35,Ille-Et-Vilaine,BROSSELLIER,Christelle,35308,Mesnil-Roc'h,LDVC,0.0
35,Ille-Et-Vilaine,HUAUMÉ,Yann,35315,Saint-Sulpice-la-Forêt,,
35,Ille-Et-Vilaine,MOIZAN,David,35319,Saint-Thurial,,
35,Ille-Et-Vilaine,MORIN,Melaine,35327,Servon-sur-Vilaine,LDIV,0.0
35,Ille-Et-Vilaine,RIAUD,René,35328,Sixt-sur-Aff,,
35,Ille-Et-Vilaine,SAUVAGE,Michel,35330,Taillis,,
35,Ille-Et-Vilaine,MELLET,Yvon,35332,Teillay,,
35,Ille-Et-Vilaine,CLÉMENT,Benoît,35333,Le Theil-de-Bretagne,,
35,Ille-Et-Vilaine,LEFEUVRE,Gaël,35334,Thorigné-Fouillard,LECO,1.0
35,Ille-Et-Vilaine,TOCZE,Christian,35337,Tinténiac,LDVG,1.0
35,Ille-Et-Vilaine,FOUET,Yannick,35338,Torcé,,
35,Ille-Et-Vilaine,KERGUELEN,Françoise,35340,Treffendel,,
35,Ille-Et-Vilaine,ROUX,Laurence,35343,Tresboeuf,,
35,Ille-Et-Vilaine,DELVA,Bruno,35347,Val-d'Izé,,
35,Ille-Et-Vilaine,GALIC,Sylvie,35351,Le Verger,,
35,Ille-Et-Vilaine,LABBE,Stéphane,35352,Vern-sur-Seiche,LDIV,0.0
35,Ille-Et-Vilaine,HOUSSIN,René-François,35353,Vezin-le-Coquet,LDVG,1.0
35,Ille-Et-Vilaine,DEWASMES,Pascal,35355,Vieux-Vy-sur-Couesnon,,
35,Ille-Et-Vilaine,HOUITTE,Daniel,35356,Vignoc,,
35,Ille-Et-Vilaine,CORNÉE,Jean-Malo,35358,La Ville-ès-Nonais,,
35,Ille-Et-Vilaine,CERVEAU,Carole,35361,Le Vivier-sur-Mer,,
35,Ille-Et-Vilaine,BRIAND,Pascal,35362,Le Tronchet,,
35,Ille-Et-Vilaine,DEMOLDER,Michel,35363,Pont-Péan,LDVG,1.0
36,Indre,CARANTON,Gilles,36005,Ardentes,LDVD,0.0
36,Indre,MILLAN,Vincent,36006,Argenton-sur-Creuse,LUG,1.0
36,Indre,BAVOUZET,Pascale,36009,Arthon,,
36,Indre,LHERPINIERE,Gilles,36018,Le Blanc,LDVC,0.0
36,Indre,BLANCHET,Régis,36031,Buzançais,LDVC,0.0
36,Indre,VAURY,Fabrice,36034,Chabris,,
36,Indre,AVÉROUS,Gil,36044,Châteauroux,LLR,0.0
36,Indre,NICAUD,Gerard,36045,Châtillon-sur-Indre,,
36,Indre,JUDALET,Patrick,36046,La Châtre,LDVD,0.0
36,Indre,AUFRÈRE,Jean,36069,Ecueillé,,
36,Indre,THIBAUDEAU,Jean-Paul,36070,Eguzon-Chantôme,,
36,Indre,DESCOURAUX,Marc,36071,Etrechet,,
36,Indre,LAIGNEL,André,36088,Issoudun,LSOC,1.0
36,Indre,ROUSSEAU-JOUHENNET,Alexis,36093,Levroux,,
36,Indre,DUVERGNE,Didier,36101,Luant,,
36,Indre,TAILLANDIER,Bruno,36103,Luçay-le-Mâle,,
36,Indre,DÉFOUGÈRE,Gérard,36109,Le Magny,,
36,Indre,CAMUS,Jean-Louis,36123,Mézières-en-Brenne,,
36,Indre,BLIN,Michel,36127,Montgivray,,
36,Indre,DEVAU,Remi,36140,Neuvy-Pailloux,,
36,Indre,GAUTRON,Guy,36141,Neuvy-Saint-Sépulchre,,
36,Indre,MARDELLE,Bruno,36142,Niherne,,
36,Indre,NANDILLON,Jean-Pierre,36154,Le Pêchereau,,
36,Indre,DUPRÉ-SÉGOT,Danielle,36159,Le Poinçonnet,LDVG,1.0
36,Indre,CAILLAUD,Roland,36165,Pouligny-Saint-Pierre,,
36,Indre,CHARTIER,Bruno,36192,Saint-Gaultier,,
36,Indre,PAUVREHOMME,Pascal,36199,Sainte-Lizaigne,,
36,Indre,MARTIN,Jean-Paul,36200,Saint-Marcel,,
36,Indre,RÉAU,Ludovic,36202,Saint-Maur,LDVD,0.0
36,Indre,HERVO,Dominique,36224,Tournon-Saint-Martin,,
36,Indre,DOUCET,Claude,36228,Valençay,,
36,Indre,MÉTIVIER,Philippe,36230,Vatan,,
36,Indre,VANDAELE,Christophe,36232,Vendoeuvres,,
36,Indre,ELBAZ,Xavier,36241,Villedieu-sur-Indre,,
36,Indre,BACHELLERIE,Bernard,36247,Vineuil,,
37,Indre-Et-Loire,DUJON,Christophe,37001,Abilly,,
37,Indre-Et-Loire,CHEUVREUX,Bruno,37002,Ambillou,,
37,Indre-Et-Loire,RAVIER,Brice,37003,Amboise,LSOC,1.0
37,Indre-Et-Loire,DELACÔTE,Isabelle,37006,Artannes-sur-Indre,,
37,Indre-Et-Loire,DELAVEAU,Olivier,37008,Athée-sur-Cher,,
37,Indre-Et-Loire,BAGLAN,Jean-Claude,37010,Auzouer-en-Touraine,,
37,Indre-Et-Loire,GODOY,Didier,37011,Avoine,,
37,Indre-Et-Loire,ALARY,Janick,37015,Azay-sur-Cher,,
37,Indre-Et-Loire,CHAILLOUX,Thierry,37018,Ballan-Miré,LDVG,1.0
37,Indre-Et-Loire,MÉTADIER,Sophie,37020,Beaulieu-lès-Loches,,
37,Indre-Et-Loire,ROBERT,Jean-Paul,37021,Beaumont-Louestault,,
37,Indre-Et-Loire,NAULET,Vincent,37022,Beaumont-en-Véron,,
37,Indre-Et-Loire,NEBEL,Fabien,37027,Bléré,LREM,0.0
37,Indre-Et-Loire,BARANGER,Benoît,37031,Bourgueil,LDVG,1.0
37,Indre-Et-Loire,ROSSE,Yves,37043,Cangey,,
37,Indre-Et-Loire,PEROT,Yannick,37045,La Celle-Saint-Avant,,
37,Indre-Et-Loire,POULLE,Guy,37047,Cerelles,,
37,Indre-Et-Loire,GATARD,Christian,37050,Chambray-lès-Tours,LSOC,1.0
37,Indre-Et-Loire,LALOT,François,37052,Chançay,,
37,Indre-Et-Loire,GUIGNARD,Paul,37058,La Chapelle-sur-Loire,,
37,Indre-Et-Loire,BOUIN,Valérie,37059,Charentilly,,
37,Indre-Et-Loire,DUPRE,Pascal,37060,Chargé,,
37,Indre-Et-Loire,GAUTHIER,Jean-Claude,37062,Château-la-Vallière,,
37,Indre-Et-Loire,DUPUIS,Brigitte,37063,Château-Renault,LLR,0.0
37,Indre-Et-Loire,BARREAU,Fabien,37067,Cheillé,,
37,Indre-Et-Loire,DUPONT,Jean-Luc,37072,Chinon,LLR,0.0
37,Indre-Et-Loire,THIBAULT,Gilles,37074,Chouzé-sur-Loire,,
37,Indre-Et-Loire,POINTREAU,Sylvie,37077,Cinq-Mars-la-Pile,LDVG,1.0
37,Indre-Et-Loire,HERMANGE,Fanny,37079,Civray-de-Touraine,,
37,Indre-Et-Loire,BAROT,Benoît,37081,Cléré-les-Pins,,
37,Indre-Et-Loire,DEBAUD,Pascal,37083,Cormery,,
37,Indre-Et-Loire,GASNIER,Michèle,37091,La Croix-en-Touraine,,
37,Indre-Et-Loire,GASSOT,Jean-Christophe,37104,Esvres,LLR,0.0
37,Indre-Et-Loire,DE OLIVEIRA,Cédric,37109,Fondettes,LUD,0.0
37,Indre-Et-Loire,EHLINGER,Pierre,37110,Francueil,,
37,Indre-Et-Loire,MEREAU,Bruno,37115,Descartes,,
37,Indre-Et-Loire,MOUTARDIER,Denis,37118,Huismes,,
37,Indre-Et-Loire,VIGNEAU,Nathalie,37119,L'Ile-Bouchard,,
37,Indre-Et-Loire,AUGIS,Frédéric,37122,Joué-lès-Tours,LLR,0.0
37,Indre-Et-Loire,CESSAC,Jean-François,37124,Larçay,,
37,Indre-Et-Loire,TESSIER,Sylvie,37128,Lignières-de-Touraine,,
37,Indre-Et-Loire,THIVEL,Bernard,37129,Ligré,,
37,Indre-Et-Loire,GUIGNAUDEAU,Michel,37130,Ligueil,,
37,Indre-Et-Loire,ANGENAULT,Marc,37132,Loches,LDVD,0.0
37,Indre-Et-Loire,RITOURET,Bertrand,37139,Luynes,LLR,0.0
37,Indre-Et-Loire,ELOY,Thierry,37150,Mazières-de-Touraine,,
37,Indre-Et-Loire,MARAIS,Sébastien,37151,La Membrolle-sur-Choisille,,
37,Indre-Et-Loire,CLÉMOT,Philippe,37152,Mettray,,
37,Indre-Et-Loire,GINER,Sylvie,37154,Montbazon,LDVD,0.0
37,Indre-Et-Loire,MORETTE,Vincent,37156,Montlouis-sur-Loire,LSOC,1.0
37,Indre-Et-Loire,RICHARD,Laurent,37159,Monts,LDVG,1.0
37,Indre-Et-Loire,JOLLIVET,Michel,37167,Neuillé-Pont-Pierre,,
37,Indre-Et-Loire,THELISSON,Flavien,37170,Neuvy-le-Roi,,
37,Indre-Et-Loire,MORIN,Pierre,37171,Noizay,,
37,Indre-Et-Loire,LEFRANCOIS,Patrick,37172,Notre-Dame-d'Oé,LDVG,1.0
37,Indre-Et-Loire,BESNARD,Joël,37175,Nouzilly,,
37,Indre-Et-Loire,CHAMPION-BODIN,Théo,37176,Noyant-de-Touraine,,
37,Indre-Et-Loire,FENET,Bruno,37179,Parçay-Meslay,,
37,Indre-Et-Loire,PENINON,Jean-Pierre,37182,Pernay,,
37,Indre-Et-Loire,GAULTIER,Bernard,37183,Perrusson,,
37,Indre-Et-Loire,COURGEAU,Claude,37185,Pocé-sur-Cisse,,
37,Indre-Et-Loire,CHARRIER,Jean-Paul,37189,Preuilly-sur-Claise,,
37,Indre-Et-Loire,BABARY,Loïc,37192,Reignac-sur-Indre,,
37,Indre-Et-Loire,HASCOËT,Christine,37193,Restigné,,
37,Indre-Et-Loire,TOKER,Nicolas,37194,Reugny,,
37,Indre-Et-Loire,MARTEGOUTTE,Etienne,37196,Richelieu,,
37,Indre-Et-Loire,DUMÉNIL,Emmanuel,37203,Rochecorbon,,
37,Indre-Et-Loire,AUGU,Stéphane,37205,Saché,,
37,Indre-Et-Loire,PAIN,Claude,37206,Saint-Antoine-du-Rocher,,
37,Indre-Et-Loire,RAYMOND,Laurent,37208,Saint-Avertin,LDVD,0.0
37,Indre-Et-Loire,NATHIÉ,Patrick,37211,Saint-Branchs,,
37,Indre-Et-Loire,LEMAIRE,Catherine,37213,Saint-Christophe-sur-le-Nais,,
37,Indre-Et-Loire,BRIAND,Philippe,37214,Saint-Cyr-sur-Loire,LLR,0.0
37,Indre-Et-Loire,BOULLIER,Florence,37216,Saint-Epain,,
37,Indre-Et-Loire,SALIC,Régis,37217,Saint-Etienne-de-Chigny,,
37,Indre-Et-Loire,SUARD,Patricia,37219,Saint-Genouph,,
37,Indre-Et-Loire,SCHNEL,Alain,37225,Saint-Martin-le-Beau,,
37,Indre-Et-Loire,CHAMPIGNY,Michel,37226,Sainte-Maure-de-Touraine,LLR,0.0
37,Indre-Et-Loire,BERGER,Sébastien,37228,Saint-Nicolas-de-Bourgueil,,
37,Indre-Et-Loire,DENIAU,Philippe,37230,Saint-Ouen-les-Vignes,,
37,Indre-Et-Loire,LAPLEAU,Éric,37231,Saint-Paterne-Racan,,
37,Indre-Et-Loire,SANS-CHAGRIN,Daniel,37232,Coteaux-sur-Loire,,
37,Indre-Et-Loire,ANCEAU,Alain,37237,Saint-Roch,,
37,Indre-Et-Loire,BRUN,Hugues,37241,Savigné-sur-Lathan,,
37,Indre-Et-Loire,HAILLOT-ENSARGUET,Geneviève,37242,Savigny-en-Véron,,
37,Indre-Et-Loire,SAVATON,Nathalie,37243,Savonnières,,
37,Indre-Et-Loire,TRYSTRAM,Antoine,37245,Semblançay,,
37,Indre-Et-Loire,VERNEAU,Jean-Pierre,37249,Sonzay,,
37,Indre-Et-Loire,ESNAULT,Alain,37250,Sorigny,,
37,Indre-Et-Loire,ROBIN,Jean-Louis,37254,Tauxigny-Saint-Bauld,,
37,Indre-Et-Loire,LOIZON,Eric,37257,Thilouze,,
37,Indre-Et-Loire,DENIS,Emmanuel,37261,Tours,LUG,1.0
37,Indre-Et-Loire,DE COLBERT,Stéphane,37263,Truyes,,
37,Indre-Et-Loire,CADIOU,Jean-Luc,37264,Vallères,,
37,Indre-Et-Loire,MICHAUD,Patrick,37266,Veigné,LDVD,0.0
37,Indre-Et-Loire,AUGEREAU,Gilles,37267,Véretz,LDVD,0.0
37,Indre-Et-Loire,DEVALLÉE,Pascale,37270,Vernou-sur-Brenne,,
37,Indre-Et-Loire,BERGEOT,Marie-Annette,37271,Villaines-les-Rochers,,
37,Indre-Et-Loire,BÉNARD,Alain,37273,La Ville-aux-Dames,LDVD,0.0
37,Indre-Et-Loire,GONZALEZ-BOURGES,Chantal,37276,Villedômer,,
37,Indre-Et-Loire,PINEAU,Brigitte,37281,Vouvray,,
37,Indre-Et-Loire,PÉRIVIER,Jacky,37282,Yzeures-sur-Creuse,,
38,Isère,GASTALDELLO,Benjamin,38001,Les Abrets en Dauphiné,LDVC,0.0
38,Isère,MONTEYREMARD,Christian,38003,Agnin,,
38,Isère,BUISSON,Albert,38004,L'Albenc,,
38,Isère,CAMP,Cédric,38011,Anthon,,
38,Isère,MARCEL,Roger,38012,Aoste,,
38,Isère,PALLIER,Dominique,38013,Apprieu,,
38,Isère,SIMONDANT,Martial,38015,Artas,,
38,Isère,SEGUI,Jean Michel,38017,Assieu,,
38,Isère,ENGRAND,Christophe,38027,Barraux,,
38,Isère,SOLIER,Nicolas,38029,La Bâtie-Montgascon,,
38,Isère,REBOUL,Antoine,38030,Beaucroissant,,
38,Isère,PAQUE,Yannick,38034,Beaurepaire,LDVG,1.0
38,Isère,MANDRAND,Robert,38035,Beauvoir-de-Marc,,
38,Isère,BESSON,Anne-Françoise,38039,Bernin,,
38,Isère,CARON,Pierre,38042,Bévenais,,
38,Isère,PENET,Jean-Yves,38043,Bilieu,,
38,Isère,BELMONT,Patrick,38044,Biol,,
38,Isère,FEROTIN,Thierry,38045,Biviers,,
38,Isère,QUEMIN,André,38048,Bonnefamille,,
38,Isère,ANDRÉ,Sébastien,38051,Bougé-Chambalud,,
38,Isère,VERNEY,Guy,38052,Le Bourg-d'Oisans,,
38,Isère,CHRIQUI,Vincent,38053,Bourgoin-Jallieu,LUD,0.0
38,Isère,GONZALEZ,Frédéric,38054,Bouvesse-Quirieu,,
38,Isère,GELAS,Gilles,38058,Brézins,,
38,Isère,SOULLIER,Claude,38059,Brié-et-Angonnes,,
38,Isère,DESSEZ,Dominique,38061,La Buisse,,
38,Isère,BROCHARD,Christophe,38064,Cessieu,,
38,Isère,BARANI,Marie-Pierre,38065,Châbons,,
38,Isère,CADO,Jean-Yves,38067,Chamagnieu,,
38,Isère,CHOLAT,Florent,38068,Champagnier,,
38,Isère,LAROCHE,Sébastien,38069,Champier,,
38,Isère,JACQUIN,Mylène,38070,Le Champ-près-Froges,,
38,Isère,DIETRICH,Francis,38071,Champ-sur-Drac,,
38,Isère,MALATRAIT,Jean-Charles,38072,Chanas,,
38,Isère,VENTURINI,Martine,38075,Chapareillan,,
38,Isère,ORELLE,Pierre-Louis,38081,Charantonnay,,
38,Isère,GUILLAUD-BATAILLE,Bruno,38082,Charavines,,
38,Isère,REUX,Nadine,38084,Charnècles,,
38,Isère,DEZEMPTE,Gérard,38085,Charvieu-Chavagneux,LDVD,0.0
38,Isère,BOUVIER,Christophe,38087,Chasse-sur-Rhône,LDVG,1.0
38,Isère,NOGUERAS,Jean-Michel,38094,Châtonnay,,
38,Isère,ROUX,André,38095,Chatte,,
38,Isère,DAVRIEUX,Roger,38097,Chavanoz,LDVD,0.0
38,Isère,COHARD,Roger,38100,Le Cheylas,,
38,Isère,BONNETON,Gilles,38101,Cheyssieu,,
38,Isère,DECOUX,Edmond,38104,Chimilin,,
38,Isère,GUTTIN,Christine,38105,Chirens,,
38,Isère,PROENCA,Jean,38107,Chonas-l'Amballan,,
38,Isère,ARNAUD,Richard,38109,Chozeau,,
38,Isère,HYVERNAT,Nicolas,38110,Chuzelles,,
38,Isère,REVIL,Christophe,38111,Claix,LDVC,0.0
38,Isère,VIALLATTE,Régis,38114,Clonas-sur-Varèze,,
38,Isère,JACQUIN,Martine,38118,Colombe,,
38,Isère,MERMILLOD-BLONDIN,Jean-Damien,38126,Corenc,LDVC,0.0
38,Isère,GULLON,Joël,38130,La Côte-Saint-André,LDVD,0.0
38,Isère,BOREL,Christian,38131,Les Côtes-d'Arey,,
38,Isère,PERVES,Adrienne,38133,Coublevie,LECO,1.0
38,Isère,LEFEVRE,Stéphane,38135,Courtenay,,
38,Isère,BONNARD,Olivier,38139,Creys-Mépieu,,
38,Isère,LORIMIER,Philippe,38140,Crolles,LSOC,1.0
38,Isère,REY,Christian,38144,Diémoz,,
38,Isère,HARTMANN,Delphine,38148,Dolomieu,,
38,Isère,MARY,Alain,38149,Domarin,,
38,Isère,BAYON,Chrystel,38150,Domène,LDVD,0.0
38,Isère,BERGER,Alain,38152,Eclose-Badinières,,
38,Isère,BAFFERT,Pierre,38155,Entre-deux-Guiers,,
38,Isère,PEILLOT,Denis,38157,Estrablin,,
38,Isère,JANIN,Christian,38160,Eyzin-Pinet,,
38,Isère,BOURDAT,Gilles,38161,Faramans,,
38,Isère,DAMAIS,Jean-Marc,38162,Faverges-de-la-Tour,,
38,Isère,LONGO,Franck,38169,Fontaine,LMDM,0.0
38,Isère,DUPONT-FERRIER,Stéphane,38170,Fontanil-Cornillon,,
38,Isère,PAPADOPULO,Jean,38172,Four,,
38,Isère,CRÉZÉ,Bernard,38174,La Frette,,
38,Isère,SALVETTI,Olivier,38175,Froges,,
38,Isère,MERLE,Annick,38176,Frontonas,,
38,Isère,VERRI,Pierre,38179,Gières,LSOC,1.0
38,Isère,JULLIEN-VIEROZ,Jean-Paul,38180,Gillonnay,,
38,Isère,MIDALI,Françoise,38181,Goncelin,,
38,Isère,BARDIN-RABATEL,Geraldine,38182,Le Grand-Lemps,,
38,Isère,CAUQUIL,Alain,38184,Grenay,,
38,Isère,PIOLLE,Eric,38185,Grenoble,LDVG,1.0
38,Isère,FARLEY,Simon,38187,Le Gua,,
38,Isère,ANGONIN,Daniel,38189,Heyrieux,LDVC,0.0
38,Isère,NOYREY,Jean-Yves,38191,Huez,,
38,Isère,MARION,Cyril,38193,L'Isle-d'Abeau,LDVC,0.0
38,Isère,TURMAUD,Jean-Louis,38197,Janneyrias,,
38,Isère,BERHAULT,Yann,38198,Jarcieu,,
38,Isère,ROQUEPLAN,Bernard,38199,Jardin,,
38,Isère,GUERRERO,Raphaël,38200,Jarrie,LDVC,0.0
38,Isère,KRAEMER,Michaël,38205,Lans-en-Vercors,,
38,Isère,DUPONT,Gilbert,38212,Livet-et-Gavet,,
38,Isère,FORTE,Pierre,38214,Lumbin,,
38,Isère,CHARLES,Christophe,38215,Luzinay,,
38,Isère,PRIMAT,Dominique,38218,Marcilloles,,
38,Isère,TISSERAND,Olivier,38223,Maubec,,
38,Isère,ARNAUD,Hubert,38225,Autrans-Méaudre en Vercors,,
38,Isère,SUZZARINI,Pierre,38226,Mens,,
38,Isère,CARDIN,Philippe,38229,Meylan,LDVG,1.0
38,Isère,COUTURIER,Alain,38231,Meyrieu-les-Etangs,,
38,Isère,DUFOUR,Williams,38236,Miribel-les-Echelles,,
38,Isère,PETREQUIN,Christian,38238,Moidieu-Détourbe,,
38,Isère,ZULIAN,Valérie,38239,Moirans,LUG,1.0
38,Isère,FURMANCZAK,Eric,38242,Monestier-de-Clermont,,
38,Isère,BAS,Christelle,38246,Montagnieu,,
38,Isère,GIROUD,Christian,38247,Montalieu-Vercieu,,
38,Isère,BONNET,Dominique,38249,Montbonnot-Saint-Martin,LUC,0.0
38,Isère,SAUVEBOIS,Stéphane,38253,Les Deux-Alpes,,
38,Isère,VIAL,Frédéric,38261,Morestel,LDVD,0.0
38,Isère,BONNIER,Eric,38269,La Mure,LDVD,0.0
38,Isère,SERAYET,Carole,38270,La Murette,,
38,Isère,BETON,Christian,38276,Nivolas-Vermelle,,
38,Isère,BUISSON,Jérôme,38279,Notre-Dame-de-Mésage,,
38,Isère,JANIN QUERCIA,Nelly,38281,Noyarey,,
38,Isère,PORRETTA,René,38288,Oytier-Saint-Oblas,,
38,Isère,BAJAT,Bernard,38291,Pajay,,
38,Isère,CARRON,Denis,38292,Villages du lac de Paladru,,
38,Isère,SANDRIN,Maria,38297,Arandon-Passins,,
38,Isère,MONDANGE,André,38298,Le Péage-de-Roussillon,LDVG,1.0
38,Isère,VILLARD,Alain,38304,Pierre-Châtel,,
38,Isère,BUSTOS,Ludovic,38309,Poisat,,
38,Isère,SERRANO,Michel,38315,Le Pont-de-Beauvoisin,LDVD,0.0
38,Isère,BRON,Franck,38316,Pont-de-Chéruy,LDVD,0.0
38,Isère,FERRARI,Christophe,38317,Le Pont-de-Claix,LUG,1.0
38,Isère,FAÏTA,Martine,38318,Pont-Evêque,LDVD,0.0
38,Isère,PEJU,Nathalie,38320,Porcieu-Amblagnieu,,
38,Isère,REYNAUD,Jean-Louis,38323,Pressins,,
38,Isère,MOREL,Patrick,38331,Réaumont,,
38,Isère,GIRERD,Amélie,38332,Renage,LSOC,1.0
38,Isère,BOURDELAIN,Coralie,38334,Revel,,
38,Isère,ARGOUD,Yvan,38335,Revel-Tourdan,,
38,Isère,STEVANT,Julien,38337,Rives,LDVD,0.0
38,Isère,COCHARD,Bernard,38339,Roche,,
38,Isère,DUGUA,Isabelle,38340,Les Roches-de-Condrieu,,
38,Isère,FRACHON,Marie-Christine,38341,Rochetoirin,,
38,Isère,REVOL,Céline,38343,Romagnieu,,
38,Isère,DURANTON,Robert,38344,Roussillon,LDVD,0.0
38,Isère,PERRAUD,Serge,38347,Roybon,,
38,Isère,GIRAUD,Denis,38348,Ruy-Montceau,LDVC,0.0
38,Isère,TEIL,Laurent,38349,Sablons,,
38,Isère,LAVILLE,Christophe,38352,Saint-Alban-de-Roche,,
38,Isère,GUILLOT,Magali,38357,Saint-André-le-Gaz,,
38,Isère,BUISSON,Patrick,38362,Saint-Aupre,,
38,Isère,FAURE,Nathalie,38368,Saint-Blaise-du-Buis,,
38,Isère,DROGOZ,Alexandre,38374,Saint-Chef,LDIV,0.0
38,Isère,BLANDIN,Patrick,38377,Saint-Clair-de-la-Tour,,
38,Isère,GUERIN,Philippe,38381,Saint-Didier-de-la-Tour,,
38,Isère,AMADIEU,Laurent,38382,Saint-Egrève,LDVG,1.0
38,Isère,PEYLIN,Ghislaine,38383,Saint-Etienne-de-Crossey,,
38,Isère,VEYRON,Michel,38384,Saint-Etienne-de-Saint-Geoirs,,
38,Isère,GROIX,Brigitte,38389,Saint-Georges-d'Espéranche,,
38,Isère,BELLE,Sylvain,38394,Saint-Hilaire-du-Rosier,,
38,Isère,BAILE,Henri,38397,Saint-Ismier,LDVD,0.0
38,Isère,POURRAT,Franck,38399,Saint-Jean-de-Bournay,LDVG,1.0
38,Isère,COURBOU,Alain,38401,Saint-Jean-de-Soudain,,
38,Isère,GUIJARRO,Marylène,38405,Saint-Joseph-de-Rivière,,
38,Isère,HUGOU,Isabelle,38408,Saint-Just-Chaleyssin,,
38,Isère,O'BATON,Joël,38409,Saint-Just-de-Claix,,
38,Isère,PAYEN,Raymond,38410,Saint-Lattier,,
38,Isère,BLANC,Aurélien,38415,Saint-Marcel-Bel-Accueil,,
38,Isère,MOCELLIN,Raphaël,38416,Saint-Marcellin,LDVC,0.0
38,Isère,QUEIROS,David,38421,Saint-Martin-d'Hères,LCOM,0.0
38,Isère,GIRAUD,Gérald,38422,Saint-Martin-d'Uriage,LECO,1.0
38,Isère,LAVAL,Sylvain,38423,Saint-Martin-le-Vinoux,LDVG,1.0
38,Isère,GENTY,Philippe,38425,Saint-Maurice-l'Exil,LDVG,1.0
38,Isère,FLAMAND,Michèle,38431,Saint-Nazaire-les-Eymes,,
38,Isère,GIRARD,Franck,38433,Saint-Nizier-du-Moucherotte,,
38,Isère,TABET,Youcef,38439,Crêts en Belledonne,,
38,Isère,GUSMEROLI,Stéphane,38442,Saint-Pierre-de-Chartreuse,,
38,Isère,CROS,Michel,38448,Saint-Prim,,
38,Isère,FAURE,Jean-Pierre,38450,Saint-Quentin-sur-Isère,,
38,Isère,GRAUSI,Jérôme,38451,Saint-Romain-de-Jalionas,,
38,Isère,CREACH,Yvan,38453,Saint-Romans,,
38,Isère,DABADIE,Marie-Jeanne,38454,Saint-Sauveur,,
38,Isère,DURAND,Fabien,38455,Saint-Savin,LDVD,0.0
38,Isère,SAVIGNON,Eric,38457,Saint-Siméon-de-Bressieux,,
38,Isère,UNI,Dominique,38463,Saint-Vérand,,
38,Isère,LUZET,Frédérique,38465,Saint-Victor-de-Morestel,,
38,Isère,BAUDAIN,Philippe,38466,Saint-Vincent-de-Mercuze,,
38,Isère,BARRET,Daniel,38467,Salagnon,,
38,Isère,VIAL,Gilles,38468,Salaise-sur-Sanne,LUG,1.0
38,Isère,ESCARON,Dominique,38471,Le Sappey-en-Chartreuse,,
38,Isère,PERROUD,Jean-Pierre,38473,Sardieu,,
38,Isère,PLENET,Cyrille,38478,Séchilienne,,
38,Isère,MEUNIER,Alain,38479,Porte-des-Bonnevaux,,
38,Isère,CLERC,Alain,38480,Septème,,
38,Isère,WAJDA,Daniel,38481,Sérézin-de-la-Tour,,
38,Isère,BOLLEAU,Alexandre,38483,Sermérieu,,
38,Isère,KECHICHIAN,Max,38484,Serpaize,,
38,Isère,LISSY,Guillaume,38485,Seyssinet-Pariset,LUG,1.0
38,Isère,HUGELE,Fabrice,38486,Seyssins,LREM,0.0
38,Isère,BELMONTE,Frédéric,38487,Seyssuel,,
38,Isère,LHERMET,Claude,38496,Sonnay,,
38,Isère,STEFANI,François,38501,Tencin,,
38,Isère,GUICHARD,Annick,38503,La Terrasse,,
38,Isère,MILLET,Régine,38504,Theys,,
38,Isère,SBAFFE,Jean-Louis,38507,Tignieu-Jameyzieu,LDVG,1.0
38,Isère,MOREL,Eric,38515,Trept,,
38,Isère,SPINDLER,Bertrand,38516,La Tronche,LDVG,1.0
38,Isère,CANTOURNET,Gérald,38517,Tullins,LDIV,0.0
38,Isère,JULLIEN,Bernard,38519,Valencin,,
38,Isère,CORBET,Jean-Luc,38524,Varces-Allières-et-Risset,LDVG,1.0
38,Isère,GAUTHIER,Jean-Marc,38528,Vaulnaveys-le-Bas,,
38,Isère,PORTA,Jean-Yves,38529,Vaulnaveys-le-Haut,LDVC,0.0
38,Isère,BERGER,Dominique,38530,Vaulx-Milieu,,
38,Isère,REY,Jean-Marc,38536,Vernioz,,
38,Isère,MARGIER,Patrick,38537,La Verpillière,LDVC,0.0
38,Isère,SUSZYLO,Christophe,38538,Le Versoud,LDIV,0.0
